name,abbr,cod,year,deaths,population,deaths_pp,deaths_p1ht,deaths_norm
Italy,IT,Diseases of the digestive system (K00-K93),2016,22643,60163712.0,0.00037635643226269016,37.63564322626902,0.9819641497021757
Italy,IT,Diseases of the skin and subcutaneous tissue (L00-L99),2016,1214,60163712.0,2.01782762340196e-05,2.0178276234019603,0.9346836505353279
Italy,IT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,3210,60163712.0,5.335442068468116e-05,5.335442068468116,0.9321183621937292
Italy,IT,Diseases of the genitourinary system (N00-N99),2016,10935,60163712.0,0.0001817540779398718,18.17540779398718,0.8973010247851986
Italy,IT,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,13,60163712.0,2.1607709311553117e-07,0.021607709311553116,0.8668427006573922
Italy,IT,Certain conditions originating in the perinatal period (P00-P96),2016,891,60163712.0,1.4809591535841406e-05,1.4809591535841407,1.048885144770499
Italy,IT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,1232,60163712.0,2.0477459901410338e-05,2.047745990141034,0.9184407032190477
Italy,IT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,12806,60163712.0,0.00021285255803365325,21.285255803365324,0.947830486904093
Cyprus,CY,Malignant neoplasms (C00-C97),2016,1273,863764.0,0.00147378219050574,147.378219050574,0.9524753251360338
Cyprus,CY,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,384,863764.0,0.00044456587679041963,44.45658767904196,0.9131912599060199
Cyprus,CY,Mental and behavioural disorders (F00-F99),2016,162,863764.0,0.00018755122927095828,18.75512292709583,0.952736118665743
Cyprus,CY,Diseases of the circulatory system (I00-I99),2016,1841,863764.0,0.002131369216591569,213.1369216591569,0.9364155496622042
Cyprus,CY,Diseases of the respiratory system (J00-J99),2016,495,863764.0,0.0005730732005501503,57.307320055015026,0.9078817622032914
Cyprus,CY,Diseases of the digestive system (K00-K93),2016,192,863764.0,0.00022228293839520981,22.22829383952098,0.9581969769693642
Cyprus,CY,Diseases of the skin and subcutaneous tissue (L00-L99),2016,35,863764.0,4.052032731162679e-05,4.0520327311626785,1.1819101480209215
Cyprus,CY,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,25,863764.0,2.8943090936876275e-05,2.8943090936876277,0.7911416500801834
Cyprus,CY,Diseases of the genitourinary system (N00-N99),2016,199,863764.0,0.00023038700385753517,23.03870038575352,0.9045268673930338
Cyprus,CY,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,0,863764.0,0.0,0.0,
Cyprus,CY,Certain conditions originating in the perinatal period (P00-P96),2016,19,863764.0,2.199674911202597e-05,2.199674911202597,1.1881613641104192
Cyprus,CY,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,17,863764.0,1.968130183707587e-05,1.9681301837075869,1.134617830726362
Cyprus,CY,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,164,863764.0,0.00018986667654590837,18.986667654590835,0.9830652947998889
Latvia,LV,Malignant neoplasms (C00-C97),2016,5905,1968957.0,0.0029990497507055764,299.90497507055767,0.9961096486371972
Latvia,LV,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,594,1968957.0,0.0003016825659473518,30.16825659473518,1.041186652391763
Latvia,LV,Mental and behavioural disorders (F00-F99),2016,449,1968957.0,0.000228039515337308,22.8039515337308,0.9714802781052584
Latvia,LV,Diseases of the circulatory system (I00-I99),2016,15870,1968957.0,0.00806010491849238,806.010491849238,0.9936601665364073
Latvia,LV,Diseases of the respiratory system (J00-J99),2016,823,1968957.0,0.00041798779760045544,41.79877976004554,1.0365232949174825
Latvia,LV,Diseases of the digestive system (K00-K93),2016,1038,1968957.0,0.0005271826657463825,52.71826657463824,1.0126602527883886
Latvia,LV,Diseases of the skin and subcutaneous tissue (L00-L99),2016,67,1968957.0,3.402816821291679e-05,3.4028168212916787,1.1039801888872454
Latvia,LV,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,76,1968957.0,3.859911618181606e-05,3.859911618181606,0.9424562815588156
Latvia,LV,Diseases of the genitourinary system (N00-N99),2016,412,1968957.0,0.00020924784035405546,20.924784035405548,1.0133792089260383
Latvia,LV,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,2,1968957.0,1.0157662153109488e-06,0.10157662153109488,0.4025195693717395
Latvia,LV,Certain conditions originating in the perinatal period (P00-P96),2016,43,1968957.0,2.1838973629185402e-05,2.18389736291854,0.9138545899905887
Latvia,LV,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,58,1968957.0,2.9457220244017518e-05,2.9457220244017517,1.1226818107529575
Latvia,LV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,341,1968957.0,0.0001731881397105168,17.31881397105168,1.0131249855866435
Lithuania,LT,Malignant neoplasms (C00-C97),2016,8146,2895573.0,0.002813260104304053,281.3260104304053,1.0015791395262443
Lithuania,LT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,339,2895573.0,0.0001170752731842713,11.70752731842713,0.8842915678854871
Lithuania,LT,Mental and behavioural disorders (F00-F99),2016,157,2895573.0,5.422070174020824e-05,5.422070174020824,0.8467590480437237
Lithuania,LT,Diseases of the circulatory system (I00-I99),2016,23045,2895573.0,0.00795870109301337,795.870109301337,1.0008952477362563
Lithuania,LT,Diseases of the respiratory system (J00-J99),2016,1284,2895573.0,0.0004434355479899833,44.34355479899833,0.9681429190630887
Lithuania,LT,Diseases of the digestive system (K00-K93),2016,2150,2895573.0,0.0007425127945315141,74.25127945315141,1.036620289565241
Lithuania,LT,Diseases of the skin and subcutaneous tissue (L00-L99),2016,44,2895573.0,1.5195610678784475e-05,1.5195610678784475,0.9464776816433559
Lithuania,LT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,96,2895573.0,3.315405966280249e-05,3.3154059662802493,1.0125309082790883
Lithuania,LT,Diseases of the genitourinary system (N00-N99),2016,395,2895573.0,0.0001364151413209061,13.64151413209061,1.0836141101423056
Lithuania,LT,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,2,2895573.0,6.907095763083852e-07,0.06907095763083852,0.8579174185168642
Lithuania,LT,Certain conditions originating in the perinatal period (P00-P96),2016,39,2895573.0,1.3468836738013512e-05,1.3468836738013512,1.0457663839238642
Lithuania,LT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,76,2895573.0,2.624696389971864e-05,2.6246963899718643,1.0179847257842725
Lithuania,LT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,252,2895573.0,8.702940661485654e-05,8.702940661485654,1.0676926180088853
Luxembourg,LU,Malignant neoplasms (C00-C97),2016,1081,576249.0,0.001875925164295296,187.5925164295296,0.9981597189627827
Luxembourg,LU,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,107,576249.0,0.00018568361940758248,18.568361940758248,0.8530071745544272
Luxembourg,LU,Mental and behavioural disorders (F00-F99),2016,233,576249.0,0.0004043390964669787,40.43390964669787,1.0102786528202665
Luxembourg,LU,Diseases of the circulatory system (I00-I99),2016,1264,576249.0,0.002193496214310133,219.3496214310133,1.0182934654912283
Luxembourg,LU,Diseases of the respiratory system (J00-J99),2016,298,576249.0,0.0005171375568547625,51.71375568547625,0.9561894784541368
Luxembourg,LU,Diseases of the digestive system (K00-K93),2016,207,576249.0,0.0003592197123118652,35.92197123118652,1.092865653944332
Luxembourg,LU,Diseases of the skin and subcutaneous tissue (L00-L99),2016,3,576249.0,5.206082787128481e-06,0.5206082787128481,0.646385993194621
Luxembourg,LU,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,17,576249.0,2.950113579372806e-05,2.950113579372806,0.8336811734026233
Luxembourg,LU,Diseases of the genitourinary system (N00-N99),2016,62,576249.0,0.00010759237760065527,10.759237760065528,0.8285868452716986
Luxembourg,LU,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,0,576249.0,0.0,0.0,0.0
Luxembourg,LU,Certain conditions originating in the perinatal period (P00-P96),2016,14,576249.0,2.4295053006599578e-05,2.4295053006599576,1.3604054577727853
Luxembourg,LU,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,13,576249.0,2.255969207755675e-05,2.255969207755675,1.2583569519244002
Luxembourg,LU,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,123,576249.0,0.00021344939427226772,21.344939427226773,0.9599002350666693
Hungary,HU,Malignant neoplasms (C00-C97),2016,32987,9779652.0,0.0033730239071901535,337.30239071901536,1.0032925052219328
Hungary,HU,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,3145,9779652.0,0.0003215860850672396,32.15860850672396,0.9662353165252722
Hungary,HU,Mental and behavioural disorders (F00-F99),2016,3364,9779652.0,0.0003439795199256579,34.39795199256579,0.9395353802005817
Hungary,HU,Diseases of the circulatory system (I00-I99),2016,62846,9779652.0,0.006426200032475593,642.6200032475593,0.9720285066977805
Hungary,HU,Diseases of the respiratory system (J00-J99),2016,7205,9779652.0,0.0007367337815292405,73.67337815292404,0.905988166340308
Hungary,HU,Diseases of the digestive system (K00-K93),2016,6202,9779652.0,0.0006341738949402289,63.41738949402289,0.9880974244022855
Hungary,HU,Diseases of the skin and subcutaneous tissue (L00-L99),2016,144,9779652.0,1.4724450317864071e-05,1.472445031786407,1.219954105081876
Hungary,HU,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,396,9779652.0,4.0492238374126195e-05,4.04922383741262,0.9481927666478353
Hungary,HU,Diseases of the genitourinary system (N00-N99),2016,837,9779652.0,8.558586747258491e-05,8.558586747258492,0.9531438234799327
Hungary,HU,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,11,9779652.0,1.1247843992812832e-06,0.11247843992812832,1.0985806908985845
Hungary,HU,Certain conditions originating in the perinatal period (P00-P96),2016,197,9779652.0,2.0143866059855708e-05,2.0143866059855706,0.9916793686004062
Hungary,HU,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,293,9779652.0,2.996016627176509e-05,2.996016627176509,0.9787490214321641
Hungary,HU,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,233,9779652.0,2.3824978639321725e-05,2.3824978639321723,1.0443437723327178
Malta,MT,Malignant neoplasms (C00-C97),2016,929,449635.0,0.0020661202975746995,206.61202975746994,0.993711248116475
Malta,MT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,184,449635.0,0.0004092208124367543,40.92208124367543,0.9745952205496382
Malta,MT,Mental and behavioural disorders (F00-F99),2016,156,449635.0,0.0003469480801094221,34.69480801094221,0.960318160760903
Malta,MT,Diseases of the circulatory system (I00-I99),2016,1253,449635.0,0.0027867047716481144,278.6704771648114,0.9575360272473655
Malta,MT,Diseases of the respiratory system (J00-J99),2016,338,449635.0,0.0007517208402370812,75.17208402370812,0.9410027396408004
Malta,MT,Diseases of the digestive system (K00-K93),2016,101,449635.0,0.00022462664160930533,22.462664160930533,0.9135021674282642
Malta,MT,Diseases of the skin and subcutaneous tissue (L00-L99),2016,17,449635.0,3.7808444627308815e-05,3.7808444627308817,0.9099850261901021
Malta,MT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,6,449635.0,1.3344156927285465e-05,1.3344156927285464,0.438618696233356
Malta,MT,Diseases of the genitourinary system (N00-N99),2016,74,449635.0,0.00016457793543652073,16.457793543652073,0.8352669822460684
Malta,MT,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,0,449635.0,0.0,0.0,
Malta,MT,Certain conditions originating in the perinatal period (P00-P96),2016,23,449635.0,5.1152601554594285e-05,5.115260155459429,1.4081825227339575
Malta,MT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,13,449635.0,2.8912340009118507e-05,2.8912340009118505,0.8488839137788097
Malta,MT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,13,449635.0,2.8912340009118507e-05,2.8912340009118505,1.02329170925174
Netherlands,NL,Malignant neoplasms (C00-C97),2016,45439,16979120.0,0.002676169318551256,267.6169318551256,1.011505080317881
Netherlands,NL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,3644,16979120.0,0.0002146165407865661,21.46165407865661,1.0021470825877359
Netherlands,NL,Mental and behavioural disorders (F00-F99),2016,11983,16979120.0,0.0007057491789916085,70.57491789916085,0.9985188264561103
Netherlands,NL,Diseases of the circulatory system (I00-I99),2016,38880,16979120.0,0.002289871324308916,228.9871324308916,0.9980110769760024
Netherlands,NL,Diseases of the respiratory system (J00-J99),2016,12009,16979120.0,0.0007072804715438728,70.72804715438727,0.9557235708286397
Netherlands,NL,Diseases of the digestive system (K00-K93),2016,4684,16979120.0,0.0002758682428771338,27.58682428771338,1.02277139920521
Netherlands,NL,Diseases of the skin and subcutaneous tissue (L00-L99),2016,253,16979120.0,1.4900654450878491e-05,1.490065445087849,0.9447747946400578
Netherlands,NL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,1152,16979120.0,6.784803923878269e-05,6.784803923878269,1.0246656429502332
Netherlands,NL,Diseases of the genitourinary system (N00-N99),2016,3221,16979120.0,0.00018970358887857556,18.970358887857557,0.9787657900551977
Netherlands,NL,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,6,16979120.0,3.5337520436865984e-07,0.035337520436865985,1.1239822752003892
Netherlands,NL,Certain conditions originating in the perinatal period (P00-P96),2016,366,16979120.0,2.155588746648825e-05,2.155588746648825,0.9925251665292215
Netherlands,NL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,445,16979120.0,2.6208660990675606e-05,2.6208660990675607,0.9757622870396985
Netherlands,NL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,4399,16979120.0,0.00025908292066962246,25.908292066962247,1.0276392625702044
Austria,AT,Malignant neoplasms (C00-C97),2016,20414,8700471.0,0.0023463097572533715,234.63097572533715,0.9942180479546369
Austria,AT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,4210,8700471.0,0.0004838818496148082,48.388184961480825,0.9970397085890135
Austria,AT,Mental and behavioural disorders (F00-F99),2016,2116,8700471.0,0.000243205224176944,24.3205224176944,0.9225988387806221
Austria,AT,Diseases of the circulatory system (I00-I99),2016,33750,8700471.0,0.0038791003383609923,387.9100338360992,0.9765583866576759
Austria,AT,Diseases of the respiratory system (J00-J99),2016,4378,8700471.0,0.0005031911490768718,50.31911490768718,0.9220983913085035
Austria,AT,Diseases of the digestive system (K00-K93),2016,2902,8700471.0,0.0003335451609458844,33.35451609458844,0.9913412367741601
Austria,AT,Diseases of the skin and subcutaneous tissue (L00-L99),2016,77,8700471.0,8.850095586779152e-06,0.8850095586779152,1.0943285784752477
Austria,AT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,323,8700471.0,3.712442694194372e-05,3.712442694194372,1.046531241212301
Austria,AT,Diseases of the genitourinary system (N00-N99),2016,1750,8700471.0,0.00020113853606316257,20.11385360631626,0.9855894997854256
Austria,AT,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,6,8700471.0,6.896178379308431e-07,0.0689617837930843,1.3815250071874372
Austria,AT,Certain conditions originating in the perinatal period (P00-P96),2016,143,8700471.0,1.6435891804018427e-05,1.6435891804018428,0.9869785062242382
Austria,AT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,273,8700471.0,3.137761162585336e-05,3.1377611625853357,1.0295443389195655
Austria,AT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,861,8700471.0,9.896015974307597e-05,9.896015974307597,0.9243691168867388
Poland,PL,Malignant neoplasms (C00-C97),2016,100001,37967209.0,0.0026338780920135583,263.3878092013558,0.9992133955302294
Poland,PL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,8925,37967209.0,0.0002350712689995201,23.50712689995201,0.9908655914729517
Poland,PL,Mental and behavioural disorders (F00-F99),2016,3204,37967209.0,8.438861018201259e-05,8.438861018201258,1.0509291589002936
Poland,PL,Diseases of the circulatory system (I00-I99),2016,168278,37967209.0,0.004432193053748038,443.2193053748038,0.9782086278848802
Poland,PL,Diseases of the respiratory system (J00-J99),2016,23038,37967209.0,0.0006067867669704138,60.67867669704138,0.938418455673898
Poland,PL,Diseases of the digestive system (K00-K93),2016,16075,37967209.0,0.00042339166937448576,42.339166937448574,1.0135874295581544
Poland,PL,Diseases of the skin and subcutaneous tissue (L00-L99),2016,290,37967209.0,7.638170085138468e-06,0.7638170085138468,0.9469998036482903
Poland,PL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,580,37967209.0,1.5276340170276937e-05,1.5276340170276936,1.033024823793933
Poland,PL,Diseases of the genitourinary system (N00-N99),2016,3584,37967209.0,9.439724684529748e-05,9.439724684529748,1.020080533402707
Poland,PL,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,9,37967209.0,2.370466578146421e-07,0.02370466578146421,1.1253482506633303
Poland,PL,Certain conditions originating in the perinatal period (P00-P96),2016,833,37967209.0,2.1939985106621874e-05,2.1939985106621873,1.0076311261112834
Poland,PL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,825,37967209.0,2.1729276966342193e-05,2.1729276966342193,0.9713415576397808
Poland,PL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,29715,37967209.0,0.0007826490485513433,78.26490485513433,0.9448685292904611
Portugal,PT,Malignant neoplasms (C00-C97),2016,27357,10368554.0,0.0026384585545872643,263.8458554587264,1.0069701934790876
Portugal,PT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,5599,10368554.0,0.0005399981521049126,53.99981521049126,1.0041999772826462
Portugal,PT,Mental and behavioural disorders (F00-F99),2016,3691,10368554.0,0.0003559802070761265,35.598020707612655,1.0074574737617683
Portugal,PT,Diseases of the circulatory system (I00-I99),2016,32805,10368554.0,0.0031638934416505908,316.3893441650591,1.0082944995481737
Portugal,PT,Diseases of the respiratory system (J00-J99),2016,13474,10368554.0,0.0012995061799359873,129.95061799359874,1.0166905634157615
Portugal,PT,Diseases of the digestive system (K00-K93),2016,4981,10368554.0,0.00048039485544464544,48.03948554446455,1.0269389381538974
Portugal,PT,Diseases of the skin and subcutaneous tissue (L00-L99),2016,209,10368554.0,2.015710194497709e-05,2.015710194497709,1.3370272835419297
Portugal,PT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,458,10368554.0,4.417202244401678e-05,4.417202244401678,1.0111630996042253
Portugal,PT,Diseases of the genitourinary system (N00-N99),2016,3439,10368554.0,0.0003316759501855321,33.167595018553214,1.0300031964971097
Portugal,PT,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,7,10368554.0,6.751182469609552e-07,0.06751182469609551,0.8395770279920136
Portugal,PT,Certain conditions originating in the perinatal period (P00-P96),2016,179,10368554.0,1.726373802943014e-05,1.7263738029430138,1.1575122853945625
Portugal,PT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,179,10368554.0,1.726373802943014e-05,1.7263738029430138,0.9539344654952432
Portugal,PT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,6824,10368554.0,0.0006581438453230798,65.81438453230798,1.0021094020134462
Romania,RO,Malignant neoplasms (C00-C97),2016,51546,19760585.0,0.0026085260127673344,260.8526012767334,1.0031219362971606
Romania,RO,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,2905,19760585.0,0.00014700981777614376,14.700981777614375,1.0484222495628754
Romania,RO,Mental and behavioural disorders (F00-F99),2016,367,19760585.0,1.857232465536825e-05,1.857232465536825,1.0686580185264685
Romania,RO,Diseases of the circulatory system (I00-I99),2016,148653,19760585.0,0.0075227023896306715,752.2702389630672,0.984772623166047
Romania,RO,Diseases of the respiratory system (J00-J99),2016,14567,19760585.0,0.0007371745320292896,73.71745320292897,0.9684160169051158
Romania,RO,Diseases of the digestive system (K00-K93),2016,14549,19760585.0,0.0007362636278227593,73.62636278227593,0.9929799311556287
Romania,RO,Diseases of the skin and subcutaneous tissue (L00-L99),2016,84,19760585.0,4.250886297141507e-06,0.4250886297141507,0.9577315589598836
Romania,RO,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,51,19760585.0,2.5808952518359148e-06,0.25808952518359146,0.9738217858161702
Romania,RO,Diseases of the genitourinary system (N00-N99),2016,3627,19760585.0,0.00018354719761586006,18.354719761586004,0.9886301599696664
Romania,RO,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,17,19760585.0,8.602984172786383e-07,0.08602984172786383,0.7500777751082092
Romania,RO,Certain conditions originating in the perinatal period (P00-P96),2016,498,19760585.0,2.5201683047338933e-05,2.520168304733893,0.9727360155795561
Romania,RO,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,399,19760585.0,2.0191709911422156e-05,2.0191709911422158,0.9884664677438788
Romania,RO,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,844,19760585.0,4.27112861284218e-05,4.271128612842181,1.127590766832415
Slovenia,SI,Malignant neoplasms (C00-C97),2016,6270,2064188.0,0.00303751402488533,303.751402488533,0.9970473125340753
Slovenia,SI,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,358,2064188.0,0.00017343381513699332,17.34338151369933,0.9438222143046245
Slovenia,SI,Mental and behavioural disorders (F00-F99),2016,303,2064188.0,0.00014678895526957817,14.678895526957817,0.9569752825103728
Slovenia,SI,Diseases of the circulatory system (I00-I99),2016,7931,2064188.0,0.0038421887928812687,384.21887928812686,0.9866285271264625
Slovenia,SI,Diseases of the respiratory system (J00-J99),2016,1278,2064188.0,0.0006191296529192108,61.91296529192108,0.9864220892554256
Slovenia,SI,Diseases of the digestive system (K00-K93),2016,907,2064188.0,0.00043939796181355573,43.939796181355575,1.0019119321456482
Slovenia,SI,Diseases of the skin and subcutaneous tissue (L00-L99),2016,14,2064188.0,6.782327966251136e-06,0.6782327966251136,1.1350896956756031
Slovenia,SI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,53,2064188.0,2.5675955872236443e-05,2.5675955872236442,0.7794859442399219
Slovenia,SI,Diseases of the genitourinary system (N00-N99),2016,312,2064188.0,0.00015114902324788246,15.114902324788247,1.0297396315810676
Slovenia,SI,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,1,2064188.0,4.844519975893668e-07,0.04844519975893668,1.4995224205500184
Slovenia,SI,Certain conditions originating in the perinatal period (P00-P96),2016,22,2064188.0,1.0657943946966072e-05,1.065794394696607,1.0155282165316448
Slovenia,SI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,43,2064188.0,2.0831435896342775e-05,2.0831435896342776,1.205774675183393
Slovenia,SI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,7,2064188.0,3.391163983125568e-06,0.3391163983125568,1.000202498585203
Slovakia,SK,Malignant neoplasms (C00-C97),2016,13661,5426252.0,0.002517575667329862,251.75756673298622,0.9986998745207034
Slovakia,SK,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,940,5426252.0,0.00017323191034990633,17.323191034990632,1.0189867312559575
Slovakia,SK,Mental and behavioural disorders (F00-F99),2016,859,5426252.0,0.00015830447977720164,15.830447977720164,1.1400378851641457
Slovakia,SK,Diseases of the circulatory system (I00-I99),2016,22979,5426252.0,0.004234783050989892,423.47830509898915,0.9680653023361518
Slovakia,SK,Diseases of the respiratory system (J00-J99),2016,3009,5426252.0,0.0005545264023860299,55.452640238602996,0.8912055180673092
Slovakia,SK,Diseases of the digestive system (K00-K93),2016,3043,5426252.0,0.0005607922374412394,56.07922374412394,1.0052135178444142
Slovakia,SK,Diseases of the skin and subcutaneous tissue (L00-L99),2016,196,5426252.0,3.612069620061877e-05,3.612069620061877,1.2101667357414945
Slovakia,SK,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,80,5426252.0,1.4743141306375009e-05,1.474314130637501,1.0622831631836118
Slovakia,SK,Diseases of the genitourinary system (N00-N99),2016,883,5426252.0,0.00016272742216911416,16.272742216911418,0.9749418348307436
Slovakia,SK,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,4,5426252.0,7.371570653187504e-07,0.07371570653187504,1.334191054921252
Slovakia,SK,Certain conditions originating in the perinatal period (P00-P96),2016,123,5426252.0,2.2667579758551576e-05,2.2667579758551577,1.039652303935869
Slovakia,SK,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,156,5426252.0,2.8749125547431265e-05,2.8749125547431267,1.0425207174648778
Slovakia,SK,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,1050,5426252.0,0.00019350372964617197,19.350372964617197,1.0904395564822793
Finland,FI,Malignant neoplasms (C00-C97),2016,12497,5487308.0,0.0022774373153466145,227.74373153466144,1.006549740319903
Finland,FI,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,738,5487308.0,0.00013449217722059706,13.449217722059705,1.0386508035268651
Finland,FI,Mental and behavioural disorders (F00-F99),2016,2411,5487308.0,0.00043937755999845464,43.937755999845464,1.0154664045926254
Finland,FI,Diseases of the circulatory system (I00-I99),2016,19703,5487308.0,0.0035906495498339076,359.06495498339075,1.014735848902769
Finland,FI,Diseases of the respiratory system (J00-J99),2016,2131,5487308.0,0.00038835071769253705,38.83507176925371,1.0397734591832057
Finland,FI,Diseases of the digestive system (K00-K93),2016,2323,5487308.0,0.0004233405524165948,42.33405524165948,1.028966567573779
Finland,FI,Diseases of the skin and subcutaneous tissue (L00-L99),2016,25,5487308.0,4.555968063028355e-06,0.4555968063028355,0.9997909742748571
Finland,FI,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,225,5487308.0,4.10037125672552e-05,4.10037125672552,1.0679866394957185
Finland,FI,Diseases of the genitourinary system (N00-N99),2016,247,5487308.0,4.501296446272015e-05,4.501296446272015,1.0065196157965888
Finland,FI,"Pregnancy, childbirth and the puerperium (O00-O99)",2016,3,5487308.0,5.467161675634027e-07,0.05467161675634027,1.0006599723294782
Finland,FI,Certain conditions originating in the perinatal period (P00-P96),2016,47,5487308.0,8.565219958493309e-06,0.8565219958493309,0.9462559801301571
Finland,FI,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2016,196,5487308.0,3.5718789614142307e-05,3.571878961414231,1.079074343627943
Finland,FI,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2016,220,5487308.0,4.009251895464953e-05,4.009251895464954,0.6965591089317608
Sweden,SE,Malignant neoplasms (C00-C97),2016,22585,9851017.0,0.002292656687121746,229.2656687121746,0.9978469480858679
Sweden,SE,"Endocrine, nutritional and metabolic diseases (E00-E90)",2016,2625,9851017.0,0.0002664699492448343,26.64699492448343,0.9860938762688682
Sweden,SE,Mental and behavioural disorders (F00-F99),2016,6505,9851017.0,0.0006603379123191037,66.03379123191037,1.0127862026721772
Sweden,SE,Diseases of the circulatory system (I00-I99),2016,31710,9851017.0,0.0032189569868775986,321.8956986877599,1.0053476545252185
Sweden,SE,Diseases of the respiratory system (J00-J99),2016,6245,9851017.0,0.0006339446982986629,63.394469829866296,0.9711246668093766
Sweden,SE,Diseases of the digestive system (K00-K93),2016,2929,9851017.0,0.00029732970717642656,29.732970717642655,1.0215414876694766
Sweden,SE,Diseases of the skin and subcutaneous tissue (L00-L99),2016,188,9851017.0,1.908432398401099e-05,1.9084323984010991,0.9578183168507329
Sweden,SE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2016,503,9851017.0,5.106071789339111e-05,5.106071789339111,1.0459258636450295
